layer,token,token_id,rank,prob,logit
17, an,281,196,0.000624,6.0166
17, software,3788,31,0.00329,7.6791
17, used,973,62,0.00178,7.0645
17, the,262,954,0.000136,4.4954
17, not,407,26,0.004054,7.8879
17, required,2672,51,0.002254,7.3009
17, one,530,147,0.000797,6.2612
17, something,1223,71,0.001537,6.9182
17, needed,2622,93,0.001149,6.6269
18, a,257,178,0.000582,5.9839
18, an,281,186,0.000567,5.9579
18, software,3788,40,0.002578,7.4725
18, used,973,89,0.001102,6.6221
18, the,262,1143,0.000103,4.2531
18, not,407,20,0.004404,8.008
18, required,2672,49,0.002198,7.3128
18, one,530,162,0.000622,6.0513
18, something,1223,218,0.000494,5.8193
18, needed,2622,61,0.001779,7.1014
19, a,257,253,0.00042,5.7203
19, an,281,238,0.000443,5.774
19, software,3788,12,0.006256,8.4223
19, used,973,87,0.001166,6.7426
19, the,262,1582,7.1e-05,3.947
19, not,407,24,0.003835,7.933
19, required,2672,46,0.001961,7.2623
19, one,530,179,0.000574,6.0335
19, something,1223,408,0.000254,5.2199
19, needed,2622,86,0.001169,6.7452
20, a,257,190,0.000465,6.1361
20, an,281,208,0.000425,6.0463
20, software,3788,14,0.005071,8.5262
20, used,973,90,0.00098,6.8821
20, the,262,1247,7.2e-05,4.2729
20, not,407,21,0.004085,8.3099
20, required,2672,46,0.001965,7.5779
20, one,530,173,0.000513,6.2348
20, something,1223,215,0.0004,5.9853
20, needed,2622,77,0.001145,7.038
21, a,257,226,0.000438,6.0913
21, an,281,227,0.000437,6.0904
21, software,3788,8,0.013684,9.5336
21, used,973,47,0.002006,7.6133
21, the,262,1327,7.3e-05,4.2966
21, not,407,30,0.00292,7.9891
21, required,2672,69,0.001445,7.2855
21, one,530,163,0.000571,6.3573
21, something,1223,389,0.000246,5.5158
21, needed,2622,138,0.000692,6.5492
22, a,257,158,0.000578,6.3838
22, an,281,130,0.000703,6.58
22, software,3788,6,0.013433,9.5297
22, used,973,51,0.001782,7.5097
22, the,262,1343,7e-05,4.2743
22, not,407,57,0.001577,7.3874
22, required,2672,75,0.001215,7.1269
22, one,530,150,0.00061,6.4378
22, something,1223,224,0.000415,6.0529
22, needed,2622,116,0.000796,6.704
23, a,257,89,0.001025,7.2982
23, an,281,70,0.001336,7.5628
23, software,3788,6,0.01833,10.1821
23, used,973,24,0.003379,8.4911
23, the,262,648,0.000125,5.1953
23, not,407,30,0.002935,8.3501
23, required,2672,40,0.002265,8.0911
23, one,530,100,0.000887,7.1538
23, something,1223,99,0.000897,7.1644
23, needed,2622,77,0.001248,7.4952
24, a,257,69,0.001427,7.7063
24, an,281,55,0.001816,7.9474
24, software,3788,5,0.024767,10.5604
24, used,973,28,0.003766,8.6769
24, the,262,586,0.000137,5.3653
24, not,407,29,0.003732,8.6679
24, required,2672,24,0.004039,8.7468
24, one,530,81,0.001229,7.5571
24, something,1223,79,0.001233,7.5607
24, needed,2622,63,0.001555,7.7925
25, a,257,54,0.001889,8.1216
25, an,281,59,0.001785,8.0647
25, software,3788,5,0.025783,10.7351
25, used,973,39,0.002921,8.5573
25, the,262,452,0.000173,5.7334
25, not,407,35,0.003384,8.7045
25, required,2672,27,0.004213,8.9235
25, one,530,89,0.001087,7.5691
25, something,1223,80,0.001179,7.65
25, needed,2622,49,0.002093,8.2237
26, a,257,26,0.004575,9.2268
26, an,281,30,0.003919,9.072
26, software,3788,4,0.028087,11.0414
26, used,973,36,0.003312,8.9036
26, the,262,280,0.000261,6.3643
26, not,407,31,0.003903,9.0679
26, required,2672,25,0.004753,9.2649
26, one,530,74,0.00129,7.9611
26, something,1223,47,0.002514,8.628
26, needed,2622,60,0.001828,8.3095
27, a,257,20,0.006464,9.8368
27, an,281,27,0.004908,9.5614
27, software,3788,4,0.039868,11.6562
27, used,973,35,0.003992,9.3549
27, the,262,222,0.000296,6.7544
27, not,407,38,0.003675,9.272
27, required,2672,30,0.004749,9.5285
27, one,530,61,0.001682,8.4907
27, something,1223,47,0.002483,8.8799
27, needed,2622,51,0.002094,8.7097
28, a,257,23,0.007511,10.3741
28, an,281,27,0.00567,10.0929
28, software,3788,2,0.088261,12.838
28, used,973,35,0.00383,9.7005
28, the,262,283,0.000224,6.8604
28, not,407,54,0.002321,9.1998
28, required,2672,26,0.006132,10.1713
28, one,530,63,0.001667,8.8686
28, something,1223,55,0.002266,9.1759
28, needed,2622,46,0.002593,9.3106
29, a,257,21,0.007563,10.7785
29, an,281,27,0.004831,10.3304
29, software,3788,2,0.168412,13.8817
29, used,973,44,0.003036,9.8657
29, the,262,229,0.00023,7.2871
29, not,407,69,0.001298,9.0158
29, required,2672,24,0.005816,10.5159
29, one,530,65,0.001451,9.1276
29, something,1223,42,0.003153,9.9036
29, needed,2622,45,0.00291,9.8234
30, a,257,14,0.009472,11.1602
30, an,281,20,0.007273,10.8961
30, software,3788,1,0.232571,14.3611
30, used,973,33,0.00356,10.1816
30, the,262,268,0.000174,7.1644
30, not,407,73,0.001062,8.9717
30, required,2672,29,0.004936,10.5084
30, one,530,63,0.001415,9.259
30, something,1223,39,0.002937,9.9893
30, needed,2622,46,0.002629,9.8784
31, a,257,10,0.012121,11.4463
31, an,281,17,0.008794,11.1255
31, software,3788,1,0.219338,14.342
31, used,973,33,0.005323,10.6234
31, the,262,220,0.000235,7.5046
31, not,407,71,0.001104,9.0506
31, required,2672,23,0.007921,11.021
31, one,530,61,0.001668,9.4629
31, something,1223,46,0.003024,10.0582
31, needed,2622,38,0.003925,10.3189
32, a,257,7,0.016082,12.238
32, an,281,10,0.010374,11.7996
32, software,3788,1,0.420314,15.5013
32, used,973,27,0.004479,10.9597
32, the,262,214,0.000186,7.779
32, not,407,85,0.000654,9.0352
32, required,2672,13,0.009372,11.698
32, one,530,51,0.001598,9.9293
32, something,1223,42,0.002107,10.2057
32, needed,2622,29,0.004411,10.9443
33, a,257,5,0.022832,13.0225
33, an,281,7,0.017214,12.7401
33, software,3788,1,0.50833,16.1255
33, used,973,16,0.00615,11.7108
33, the,262,169,0.000188,8.2224
33, not,407,86,0.000502,9.2044
33, required,2672,12,0.008013,11.9755
33, one,530,58,0.000995,9.8898
33, something,1223,40,0.001836,10.5021
33, needed,2622,18,0.005332,11.5681
34, a,257,5,0.023114,13.6372
34, an,281,8,0.014586,13.1769
34, software,3788,1,0.544968,16.7975
34, used,973,9,0.012133,12.9927
34, the,262,179,0.000151,8.6063
34, not,407,77,0.000454,9.7072
34, required,2672,7,0.016455,13.2974
34, one,530,63,0.000762,10.2253
34, something,1223,38,0.001529,10.9213
34, needed,2622,11,0.009899,12.7892
35, a,257,4,0.036376,14.7038
35, an,281,7,0.021204,14.1641
35, software,3788,1,0.59703,17.5019
35, used,973,10,0.010753,13.4851
35, the,262,134,0.000157,9.2552
35, not,407,77,0.000397,10.187
35, required,2672,9,0.019132,14.0613
35, one,530,47,0.000883,10.9852
35, something,1223,24,0.002807,12.1422
35, needed,2622,8,0.02006,14.1087
36, a,257,2,0.055526,15.6254
36, an,281,5,0.027911,14.9376
36, software,3788,1,0.594841,17.9969
36, used,973,10,0.011961,14.0902
36, the,262,107,0.000165,9.8063
36, not,407,62,0.000411,10.7204
36, required,2672,7,0.021452,14.6744
36, one,530,48,0.000695,11.2452
36, something,1223,18,0.003223,12.7789
36, needed,2622,8,0.019582,14.5832
37, a,257,2,0.060631,16.2129
37, an,281,4,0.0346,15.652
37, software,3788,1,0.662893,18.6048
37, used,973,10,0.007603,14.1367
37, the,262,83,0.000195,10.4753
37, not,407,60,0.000305,10.9219
37, required,2672,8,0.017239,14.9553
37, one,530,39,0.000795,11.8792
37, something,1223,16,0.003255,13.2883
37, needed,2622,6,0.019199,15.063
38, a,257,2,0.125099,17.4957
38, an,281,3,0.056866,16.7073
38, software,3788,1,0.619367,19.0953
38, used,973,10,0.007228,14.6445
38, the,262,63,0.000281,11.3982
38, not,407,51,0.000368,11.6658
38, required,2672,7,0.01252,15.1939
38, one,530,32,0.000977,12.6431
38, something,1223,11,0.005345,14.3428
38, needed,2622,6,0.016678,15.4806
39, a,257,2,0.171154,18.3103
39, an,281,3,0.071888,17.4429
39, software,3788,1,0.573674,19.5198
39, used,973,9,0.009598,15.4293
39, the,262,50,0.000445,12.3583
39, not,407,47,0.000468,12.4083
39, required,2672,6,0.015503,15.9088
39, one,530,19,0.001812,13.7619
39, something,1223,11,0.005241,14.8244
39, needed,2622,7,0.014579,15.8473
40, a,257,2,0.226153,19.3772
40, an,281,3,0.07187,18.2309
40, software,3788,1,0.553883,20.273
40, used,973,8,0.009539,16.2114
40, the,262,43,0.000444,13.1438
40, not,407,30,0.000705,13.6068
40, required,2672,7,0.012853,16.5096
40, one,530,23,0.001186,14.1267
40, something,1223,10,0.00657,15.8386
40, needed,2622,9,0.009416,16.1985
41, a,257,2,0.341212,20.1537
41, an,281,3,0.097541,18.9014
41, software,3788,1,0.433386,20.3928
41, used,973,8,0.008361,16.4448
41, the,262,24,0.00094,14.2593
41, not,407,27,0.00082,14.1222
41, required,2672,6,0.011159,16.7335
41, one,530,22,0.001149,14.4598
41, something,1223,10,0.006861,16.2471
41, needed,2622,7,0.008856,16.5022
42, a,257,1,0.500357,21.3818
42, an,281,3,0.103802,19.809
42, software,3788,2,0.283839,20.8149
42, used,973,7,0.00931,17.3976
42, the,262,18,0.001178,15.3306
42, not,407,21,0.000931,15.0953
42, required,2672,5,0.0109,17.5553
42, one,530,12,0.003083,16.2924
42, something,1223,11,0.005467,16.8653
42, needed,2622,9,0.008774,17.3383
43, a,257,1,0.656769,21.7371
43, an,281,3,0.107937,19.9313
43, software,3788,2,0.140938,20.1981
43, used,973,7,0.007017,17.1982
43, the,262,13,0.002115,15.9989
43, not,407,14,0.002037,15.9614
43, required,2672,5,0.00756,17.2726
43, one,530,11,0.004061,16.6512
43, something,1223,9,0.006041,17.0484
43, needed,2622,6,0.007554,17.2718
44, a,257,1,0.697611,21.0637
44, an,281,2,0.122832,19.3268
44, software,3788,3,0.08552,18.9648
44, used,973,5,0.008904,16.7025
44, the,262,9,0.004434,16.0054
44, not,407,14,0.00268,15.5019
44, required,2672,6,0.006305,16.3573
44, one,530,8,0.005644,16.2466
44, something,1223,11,0.003837,15.8607
44, needed,2622,7,0.0062,16.3406
45, a,257,1,0.637501,19.0936
45, an,281,2,0.121002,17.4318
45, software,3788,3,0.062023,16.7635
45, used,973,4,0.017966,15.5245
45, the,262,5,0.011351,15.0653
45, not,407,8,0.008083,14.7258
45, required,2672,11,0.00727,14.6198
45, one,530,9,0.008059,14.7228
45, something,1223,10,0.007318,14.6264
45, needed,2622,6,0.00816,14.7353
46, a,257,1,0.611109,18.1584
46, an,281,2,0.115866,16.4955
46, software,3788,3,0.037741,15.3738
46, used,973,4,0.020064,14.742
46, the,262,5,0.019726,14.725
46, not,407,6,0.012149,14.2403
46, required,2672,7,0.009537,13.9983
46, one,530,8,0.009188,13.961
46, something,1223,10,0.007064,13.6981
46, needed,2622,9,0.008304,13.8598
47, a,257,1,0.595456,18.169
47, an,281,2,0.123883,16.599
47, software,3788,3,0.041505,15.5055
47, used,973,4,0.020086,14.7797
47, the,262,5,0.019499,14.75
47, not,407,6,0.011223,14.1977
47, required,2672,7,0.010611,14.1416
47, one,530,8,0.009807,14.0628
47, something,1223,9,0.00783,13.8376
47, needed,2622,10,0.007228,13.7577
