layer,token,token_id,rank,prob,logit
14, defined,5447,4,0.015359,9.0726
15, a,257,16,0.004562,8.0146
15, an,281,19,0.003884,7.8536
15, the,262,233,0.000455,5.7096
15, one,530,56,0.001433,6.8568
15, used,973,32,0.002637,7.4664
15, displayed,9066,572,0.000215,4.9617
15, something,1223,363,0.000302,5.3001
15, shown,3402,31,0.002638,7.4671
15, not,407,6,0.0194,9.4622
15, defined,5447,2,0.027705,9.8185
16, a,257,13,0.006602,8.6673
16, an,281,17,0.005424,8.4708
16, the,262,202,0.000514,6.1154
16, one,530,39,0.002044,7.495
16, used,973,22,0.004524,8.2894
16, displayed,9066,178,0.000587,6.2473
16, something,1223,257,0.000415,5.8994
16, shown,3402,21,0.004787,8.3459
16, not,407,7,0.01837,9.6907
16, defined,5447,1,0.052982,10.7499
17, a,257,13,0.007883,8.9174
17, an,281,16,0.006201,8.6774
17, the,262,150,0.000605,6.3501
17, one,530,47,0.00205,7.5704
17, used,973,37,0.002459,7.7524
17, displayed,9066,146,0.000621,6.3765
17, something,1223,178,0.000524,6.2073
17, shown,3402,14,0.007572,8.8772
17, not,407,4,0.026958,10.147
17, defined,5447,1,0.095977,11.4168
18, a,257,14,0.008552,9.262
18, an,281,15,0.007453,9.1244
18, the,262,111,0.000721,6.7882
18, one,530,48,0.001691,7.6413
18, used,973,21,0.004082,8.5223
18, displayed,9066,66,0.001133,7.2403
18, something,1223,174,0.000463,6.345
18, shown,3402,17,0.00659,9.0013
18, not,407,5,0.022484,10.2286
18, defined,5447,1,0.138559,12.0471
19, a,257,13,0.008324,9.5293
19, an,281,15,0.006915,9.3439
19, the,262,116,0.000602,6.9031
19, one,530,41,0.002066,8.1359
19, used,973,16,0.006243,9.2416
19, displayed,9066,73,0.001011,7.421
19, something,1223,111,0.000637,6.9595
19, shown,3402,25,0.003844,8.7568
19, not,407,10,0.015016,10.1193
19, defined,5447,1,0.14372,12.3781
20, a,257,6,0.01831,10.9865
20, an,281,12,0.012148,10.5762
20, the,262,64,0.000965,8.0437
20, one,530,25,0.003297,9.2719
20, used,973,16,0.00685,10.0032
20, displayed,9066,78,0.000761,7.8054
20, something,1223,61,0.001002,8.0807
20, shown,3402,33,0.002301,8.9125
20, not,407,11,0.012416,10.598
20, defined,5447,1,0.257082,13.6284
21, a,257,5,0.02386,11.7338
21, an,281,6,0.018435,11.4759
21, the,262,57,0.001001,8.563
21, one,530,27,0.00267,9.5438
21, used,973,20,0.00436,10.0342
21, displayed,9066,56,0.001021,8.5824
21, something,1223,43,0.001581,9.0196
21, shown,3402,38,0.001824,9.1626
21, not,407,16,0.006781,10.4757
21, defined,5447,1,0.396808,14.5451
22, a,257,3,0.070283,13.3353
22, an,281,4,0.052782,13.0489
22, the,262,27,0.002743,10.0918
22, one,530,16,0.006569,10.9651
22, used,973,21,0.004616,10.6123
22, displayed,9066,52,0.001173,9.2426
22, something,1223,28,0.002641,10.0539
22, shown,3402,34,0.002349,9.9367
22, not,407,11,0.008372,11.2077
22, defined,5447,1,0.367139,14.9885
23, a,257,2,0.080582,14.3739
23, an,281,3,0.054421,13.9814
23, the,262,28,0.002853,11.0329
23, one,530,9,0.006691,11.8855
23, used,973,15,0.005254,11.6436
23, displayed,9066,37,0.001545,10.4197
23, something,1223,21,0.00374,11.3038
23, shown,3402,33,0.001746,10.5417
23, not,407,11,0.005847,11.7506
23, defined,5447,1,0.537607,16.2718
24, a,257,2,0.126397,15.1905
24, an,281,3,0.071339,14.6185
24, the,262,17,0.004013,11.7405
24, one,530,8,0.007951,12.4243
24, used,973,6,0.011168,12.7641
24, displayed,9066,23,0.003137,11.4942
24, something,1223,14,0.004262,11.8008
24, shown,3402,28,0.00261,11.3104
24, not,407,13,0.004288,11.8068
24, defined,5447,1,0.545285,16.6524
25, a,257,2,0.199955,16.0568
25, an,281,3,0.086222,15.2157
25, the,262,12,0.005193,12.4061
25, one,530,7,0.010712,13.1301
25, used,973,5,0.017594,13.6263
25, displayed,9066,9,0.006908,12.6915
25, something,1223,14,0.004881,12.3442
25, shown,3402,19,0.003444,11.9955
25, not,407,21,0.003237,11.9335
25, defined,5447,1,0.457696,16.885
26, a,257,1,0.404965,17.1307
26, an,281,3,0.175222,16.2929
26, the,262,9,0.006419,12.9861
26, one,530,7,0.009572,13.3857
26, used,973,4,0.015112,13.8423
26, displayed,9066,11,0.006046,12.9262
26, something,1223,8,0.006989,13.0712
26, shown,3402,13,0.004229,12.5689
26, not,407,24,0.002177,11.9047
26, defined,5447,2,0.209485,16.4715
27, a,257,1,0.496423,17.9569
27, an,281,2,0.226662,17.1729
27, the,262,10,0.005088,13.3763
27, one,530,7,0.007869,13.8124
27, used,973,4,0.01695,14.5797
27, displayed,9066,9,0.005153,13.389
27, something,1223,6,0.008426,13.8807
27, shown,3402,19,0.002533,12.679
27, not,407,31,0.00127,11.9885
27, defined,5447,3,0.099093,16.3455
28, a,257,1,0.624265,19.2993
28, an,281,2,0.250707,18.387
28, the,262,10,0.002907,13.9298
28, one,530,6,0.007663,14.8991
28, used,973,4,0.011239,15.2821
28, displayed,9066,8,0.003624,14.1504
28, something,1223,5,0.010369,15.2015
28, shown,3402,16,0.001602,13.3338
28, not,407,28,0.000648,12.429
28, defined,5447,3,0.029164,16.2356
29, a,257,1,0.749901,20.8666
29, an,281,2,0.193573,19.5123
29, the,262,7,0.002381,15.1141
29, one,530,4,0.006938,16.1837
29, used,973,5,0.006197,16.0708
29, displayed,9066,10,0.001443,14.6135
29, something,1223,6,0.004962,15.8485
29, shown,3402,16,0.000547,13.643
29, not,407,18,0.000483,13.5185
29, defined,5447,3,0.010521,16.6
30, a,257,1,0.771293,20.9157
30, an,281,2,0.167293,19.3873
30, the,262,7,0.003165,15.4197
30, one,530,4,0.009764,16.5463
30, used,973,5,0.007698,16.3086
30, displayed,9066,8,0.001924,14.9219
30, something,1223,6,0.003759,15.5918
30, shown,3402,14,0.000946,14.2122
30, not,407,18,0.000595,13.7479
30, defined,5447,3,0.01046,16.6151
31, a,257,1,0.788153,21.3836
31, an,281,2,0.157511,19.7734
31, the,262,5,0.004158,16.1389
31, one,530,3,0.014788,17.4077
31, used,973,4,0.007261,16.6964
31, displayed,9066,8,0.001436,15.0756
31, something,1223,7,0.003437,15.9486
31, shown,3402,14,0.000766,14.4467
31, not,407,15,0.000581,14.1716
31, defined,5447,6,0.003488,15.9631
32, a,257,1,0.78947,20.8226
32, an,281,2,0.150382,19.1645
32, the,262,5,0.007033,16.1019
32, one,530,3,0.016589,16.96
32, used,973,4,0.007146,16.1179
32, displayed,9066,9,0.001338,14.4424
32, something,1223,6,0.00346,15.3926
32, shown,3402,11,0.001,14.1517
32, not,407,15,0.000625,13.6814
32, defined,5447,7,0.002143,14.9133
33, a,257,1,0.712575,18.908
33, an,281,2,0.116794,17.0995
33, the,262,4,0.025822,15.5903
33, one,530,3,0.037797,15.9713
33, used,973,5,0.015893,15.105
33, displayed,9066,7,0.004009,13.7276
33, something,1223,6,0.005856,14.1065
33, shown,3402,11,0.003127,13.4792
33, not,407,13,0.002903,13.4047
33, defined,5447,8,0.003601,13.6204
34, a,257,1,0.62823,17.3166
34, an,281,2,0.12864,15.7307
34, the,262,4,0.032754,14.3627
34, one,530,3,0.034798,14.4232
34, used,973,5,0.019767,13.8577
34, displayed,9066,7,0.00513,12.5088
34, something,1223,6,0.007051,12.8268
34, shown,3402,9,0.004824,12.4472
34, not,407,10,0.004586,12.3966
34, defined,5447,11,0.004362,12.3466
35, a,257,1,0.626508,17.895
35, an,281,2,0.123381,16.2701
35, the,262,3,0.042402,15.202
35, one,530,4,0.036013,15.0387
35, used,973,5,0.027322,14.7625
35, displayed,9066,6,0.006832,13.3764
35, something,1223,7,0.006492,13.3255
35, shown,3402,8,0.004661,12.994
35, not,407,9,0.003877,12.8099
35, defined,5447,10,0.003742,12.7745
