layer,token,token_id,rank,prob,logit
15, the,262,95,0.000849,5.7595
15, us,514,23,0.001617,6.4034
15, for,329,81,0.0009,5.8175
15, a,257,35,0.001288,6.1764
15, your,534,571,0.000266,4.5997
15, players,1938,94,0.000856,5.7676
15, me,502,340,0.000378,4.9506
15, to,284,57,0.001088,6.0072
16, you,345,9,0.003086,7.0509
16, users,2985,35,0.001398,6.2587
16, the,262,161,0.000649,5.4919
16, us,514,19,0.001819,6.5224
16, for,329,128,0.000735,5.6165
16, a,257,117,0.000772,5.6647
16, your,534,757,0.000211,4.367
16, players,1938,124,0.000742,5.6254
16, me,502,351,0.000378,4.9512
16, to,284,96,0.000861,5.7743
17, you,345,13,0.003099,7.3138
17, users,2985,49,0.001499,6.5875
17, the,262,147,0.000726,5.8627
17, us,514,26,0.002052,6.9016
17, for,329,144,0.000747,5.891
17, a,257,126,0.000823,5.9881
17, your,534,675,0.000239,4.7519
17, players,1938,153,0.000701,5.8281
17, me,502,497,0.000307,5.0023
17, to,284,132,0.000816,5.9796
18, you,345,10,0.003158,7.1501
18, users,2985,85,0.000943,5.9411
18, the,262,193,0.000575,5.4463
18, us,514,35,0.001533,6.4277
18, for,329,153,0.000675,5.6073
18, a,257,160,0.000664,5.5907
18, your,534,577,0.000269,4.686
18, players,1938,199,0.000561,5.4216
18, me,502,570,0.000271,4.6934
18, to,284,124,0.000767,5.7354
19, you,345,9,0.003957,7.404
19, users,2985,31,0.001725,6.5737
19, the,262,153,0.000732,5.7161
19, us,514,16,0.002603,6.9851
19, for,329,195,0.000605,5.5257
19, a,257,102,0.000929,5.9548
19, your,534,365,0.000377,5.0538
19, players,1938,202,0.000581,5.4847
19, me,502,420,0.000337,4.9394
19, to,284,110,0.000883,5.9034
20, you,345,6,0.004222,7.4312
20, users,2985,24,0.001939,6.6529
20, the,262,214,0.00056,5.4102
20, us,514,16,0.002507,6.9101
20, for,329,181,0.00066,5.5756
20, a,257,122,0.000846,5.8236
20, your,534,385,0.000357,4.9601
20, players,1938,83,0.001016,6.0065
20, me,502,522,0.000288,4.7451
20, to,284,92,0.000981,5.9714
21, you,345,4,0.006876,8.067
21, users,2985,11,0.003908,7.5019
21, the,262,170,0.000725,5.8173
21, us,514,7,0.004805,7.7087
21, for,329,149,0.000793,5.9073
21, a,257,96,0.001049,6.1868
21, your,534,212,0.000619,5.6592
21, players,1938,35,0.001869,6.7645
21, me,502,309,0.000428,5.2913
21, to,284,85,0.001124,6.2557
22, you,345,6,0.006318,8.0741
22, users,2985,7,0.006041,8.0293
22, the,262,152,0.000766,5.964
22, us,514,1,0.008969,8.4245
22, for,329,111,0.000988,6.2187
22, a,257,90,0.001079,6.3068
22, your,534,207,0.000615,5.7446
22, players,1938,19,0.003108,7.3646
22, me,502,203,0.000617,5.7477
22, to,284,67,0.001359,6.5377
23, you,345,6,0.006186,8.0573
23, users,2985,4,0.006408,8.0925
23, the,262,134,0.000841,6.0624
23, us,514,1,0.028048,9.5689
23, for,329,177,0.000695,5.8708
23, a,257,88,0.001162,6.3853
23, your,534,143,0.000803,6.0159
23, players,1938,15,0.002994,7.3317
23, me,502,122,0.000909,6.14
23, to,284,74,0.001302,6.4989
24, you,345,5,0.00842,8.4665
24, users,2985,2,0.019931,9.3282
24, the,262,132,0.000836,6.1565
24, us,514,1,0.032669,9.8223
24, for,329,130,0.000837,6.1583
24, a,257,139,0.000798,6.1098
24, your,534,123,0.00087,6.1968
24, players,1938,8,0.00655,8.2154
24, me,502,92,0.001166,6.4896
24, to,284,71,0.001374,6.654
25, you,345,6,0.013458,9.3163
25, users,2985,1,0.058119,10.7793
25, the,262,105,0.000971,6.6875
25, us,514,2,0.045629,10.5374
25, for,329,129,0.000807,6.5024
25, a,257,118,0.000877,6.5856
25, your,534,108,0.000953,6.6683
25, players,1938,10,0.008343,8.8382
25, me,502,97,0.001047,6.7627
25, to,284,95,0.001066,6.7806
26, you,345,6,0.016958,10.0451
26, users,2985,2,0.077966,11.5706
26, the,262,68,0.001347,7.5123
