layer,token,token_id,rank,prob,logit
14, displayed,9066,657,0.000203,4.2437
14, simply,2391,318,0.000345,4.7729
14, any,597,6298,2.4e-05,2.1167
14, designed,3562,4,0.00944,8.0809
15, a,257,76,0.001114,6.0049
15, an,281,186,0.000542,5.2853
15, the,262,373,0.000303,4.703
15, used,973,91,0.000936,5.8315
15, one,530,42,0.001929,6.5543
15, something,1223,134,0.000701,5.5425
15, displayed,9066,1329,0.000111,3.6953
15, simply,2391,284,0.000376,4.9203
15, any,597,4615,3.2e-05,2.4693
15, designed,3562,9,0.007407,7.8996
16, a,257,89,0.000986,5.8964
16, an,281,213,0.000485,5.186
16, the,262,387,0.000291,4.6751
16, used,973,58,0.001474,6.2983
16, one,530,63,0.001341,6.2039
16, something,1223,130,0.000764,5.6416
16, displayed,9066,753,0.000175,4.1693
16, simply,2391,320,0.000346,4.8498
16, any,597,3916,3.7e-05,2.6206
16, designed,3562,8,0.007577,7.9352
17, a,257,93,0.000965,6.1739
17, an,281,184,0.000538,5.5894
17, the,262,584,0.000197,4.5841
17, used,973,27,0.003108,7.3432
17, one,530,79,0.001128,6.3293
17, something,1223,164,0.000587,5.677
17, displayed,9066,1014,0.000124,4.1178
17, simply,2391,420,0.000254,4.8389
17, any,597,3256,3.8e-05,2.9487
17, designed,3562,6,0.016793,9.0301
18, a,257,111,0.000745,6.1851
18, an,281,172,0.000498,5.7827
18, the,262,651,0.000146,4.557
18, used,973,24,0.003778,7.8088
18, one,530,87,0.000927,6.4034
18, something,1223,248,0.000341,5.4047
18, displayed,9066,614,0.000155,4.6128
18, simply,2391,439,0.000205,4.8962
18, any,597,3002,3.3e-05,3.0738
18, designed,3562,6,0.016527,9.2847
19, a,257,78,0.000944,6.6033
19, an,281,130,0.000618,6.18
19, the,262,704,0.000127,4.6008
19, used,973,16,0.007071,8.6165
19, one,530,94,0.000801,6.4385
19, something,1223,273,0.0003,5.4562
19, displayed,9066,778,0.000117,4.5107
19, simply,2391,492,0.000171,4.894
19, any,597,3116,2.9e-05,3.1152
19, designed,3562,4,0.025865,9.9135
20, a,257,88,0.000651,6.4532
20, an,281,130,0.000457,6.0992
20, the,262,625,0.000102,4.5965
20, used,973,21,0.004068,8.2851
20, one,530,90,0.000637,6.4303
20, something,1223,158,0.000384,5.9258
20, displayed,9066,845,7.8e-05,4.3275
20, simply,2391,454,0.000138,4.8988
20, any,597,2133,3.2e-05,3.4534
20, designed,3562,8,0.01282,9.4329
21, a,257,89,0.000713,6.6107
21, an,281,108,0.000598,6.4347
21, the,262,745,9e-05,4.5447
21, used,973,15,0.006857,8.8742
21, one,530,85,0.000748,6.6593
21, something,1223,157,0.000416,6.0711
21, displayed,9066,781,8.5e-05,4.4876
21, simply,2391,305,0.00021,5.3899
21, any,597,2872,2.4e-05,3.213
21, designed,3562,9,0.017149,9.7909
22, a,257,65,0.000995,7.1391
22, an,281,66,0.000956,7.0986
22, the,262,525,0.000112,4.9523
22, used,973,17,0.005464,8.8418
22, one,530,62,0.001049,7.1916
22, something,1223,90,0.000703,6.7915
22, displayed,9066,926,6.5e-05,4.4156
22, simply,2391,427,0.00014,5.18
22, any,597,2610,2.3e-05,3.3754
22, designed,3562,9,0.017098,9.9826
23, a,257,46,0.001478,7.8742
23, an,281,47,0.001475,7.8722
23, the,262,449,0.00012,5.3641
23, used,973,13,0.008339,9.6045
23, one,530,51,0.001406,7.8241
23, something,1223,62,0.001132,7.6079
23, displayed,9066,430,0.000125,5.4038
23, simply,2391,279,0.000194,5.8412
23, any,597,2797,1.7e-05,3.4373
23, designed,3562,6,0.023062,10.6218
24, a,257,42,0.001961,8.337
24, an,281,38,0.002105,8.4074
24, the,262,366,0.000147,5.7484
24, used,973,15,0.007743,9.7102
24, one,530,39,0.002013,8.363
24, something,1223,32,0.002706,8.6587
24, displayed,9066,224,0.00024,6.2356
24, simply,2391,196,0.000281,6.3927
24, any,597,2267,2.1e-05,3.792
24, designed,3562,7,0.028608,11.017
25, a,257,32,0.003535,8.875
25, an,281,28,0.00393,8.9809
25, the,262,259,0.000239,6.1822
25, used,973,14,0.009891,9.9039
25, one,530,47,0.001604,8.0846
25, something,1223,35,0.003116,8.7488
25, displayed,9066,132,0.000476,6.8709
25, simply,2391,144,0.000421,6.7476
25, any,597,1657,3.3e-05,4.1874
25, designed,3562,7,0.025921,10.8674
26, a,257,15,0.009754,10.2608
26, an,281,16,0.009699,10.2552
26, the,262,120,0.000503,7.2954
26, used,973,10,0.0125,10.5089
26, one,530,44,0.002137,8.7427
26, something,1223,22,0.006626,9.8742
26, displayed,9066,99,0.000671,7.5836
26, simply,2391,110,0.000576,7.4323
26, any,597,960,5.1e-05,5.0109
26, designed,3562,8,0.021128,11.0338
27, a,257,10,0.013187,11.077
27, an,281,11,0.012845,11.0507
27, the,262,99,0.000546,7.8934
27, used,973,14,0.010847,10.8817
27, one,530,37,0.002678,9.4827
27, something,1223,16,0.00927,10.7245
27, displayed,9066,80,0.000722,8.1724
27, simply,2391,109,0.000475,7.7525
27, any,597,729,5.7e-05,5.6277
27, designed,3562,8,0.017143,11.3394
28, a,257,10,0.017423,11.5113
28, an,281,12,0.01576,11.411
28, the,262,98,0.000583,8.1135
28, used,973,7,0.021641,11.7281
28, one,530,29,0.003521,9.9123
28, something,1223,14,0.011858,11.1266
28, displayed,9066,60,0.001159,8.8011
28, simply,2391,83,0.000778,8.4026
28, any,597,598,7.1e-05,6.0017
28, designed,3562,5,0.054632,12.6542
29, a,257,9,0.015324,11.8634
29, an,281,12,0.013557,11.7409
29, the,262,91,0.000626,8.6654
29, used,973,8,0.020896,12.1735
29, one,530,29,0.003913,10.4983
29, something,1223,11,0.01423,11.7893
29, displayed,9066,37,0.003022,10.2398
29, simply,2391,61,0.001148,9.2716
29, any,597,443,7.2e-05,6.5045
29, designed,3562,6,0.038795,12.7922
30, a,257,8,0.027287,12.5436
30, an,281,9,0.02602,12.496
30, the,262,100,0.000551,8.6412
30, used,973,7,0.031468,12.6862
30, one,530,31,0.003631,10.5267
30, something,1223,11,0.019649,12.2152
30, displayed,9066,26,0.004456,10.7315
30, simply,2391,42,0.002391,10.109
30, any,597,465,6.6e-05,6.5208
30, designed,3562,5,0.044566,13.0341
31, a,257,5,0.042374,13.306
31, an,281,8,0.03584,13.1386
31, the,262,74,0.000808,9.3458
31, used,973,4,0.045089,13.3681
31, one,530,23,0.005033,11.1755
31, something,1223,10,0.028747,12.918
31, displayed,9066,22,0.005682,11.2968
31, simply,2391,36,0.002668,10.5408
31, any,597,269,0.000111,7.3633
31, designed,3562,9,0.034507,13.1007
32, a,257,2,0.098127,14.0796
32, an,281,3,0.093652,14.0329
32, the,262,85,0.000631,9.033
32, used,973,5,0.05266,13.4572
32, one,530,17,0.007322,11.4843
32, something,1223,11,0.030054,12.8964
32, displayed,9066,21,0.006402,11.35
32, simply,2391,34,0.002629,10.4599
32, any,597,259,0.000118,7.3565
32, designed,3562,9,0.03292,12.9875
33, a,257,3,0.160829,15.2197
33, an,281,1,0.171296,15.2828
33, the,262,61,0.000797,9.9124
33, used,973,5,0.051487,14.0807
33, one,530,20,0.005369,11.82
33, something,1223,8,0.025634,13.3833
33, displayed,9066,24,0.004153,11.5632
33, simply,2391,25,0.003938,11.51
33, any,597,168,0.00016,8.3072
33, designed,3562,7,0.026355,13.4111
34, a,257,1,0.187229,15.9886
34, an,281,2,0.164141,15.857
34, the,262,75,0.000539,10.1385
34, used,973,3,0.120397,15.5471
34, one,530,21,0.004367,12.2305
34, something,1223,8,0.02606,14.0167
34, displayed,9066,19,0.00482,12.329
34, simply,2391,29,0.002477,11.6635
34, any,597,214,8.8e-05,8.3269
34, designed,3562,7,0.031022,14.191
35, a,257,1,0.29855,17.3227
35, an,281,2,0.246785,17.1322
35, the,262,55,0.000503,10.9359
35, used,973,3,0.095992,16.188
35, one,530,16,0.003803,12.9594
35, something,1223,6,0.034074,15.1522
35, displayed,9066,14,0.006015,13.418
35, simply,2391,27,0.001933,12.2829
35, any,597,161,8.2e-05,9.1244
35, designed,3562,8,0.016975,14.4554
36, a,257,1,0.374506,18.1355
36, an,281,2,0.269004,17.8047
36, the,262,42,0.000546,11.6045
36, used,973,3,0.097151,16.7862
36, one,530,18,0.00251,13.1301
36, something,1223,4,0.038166,15.8519
36, displayed,9066,15,0.003521,13.4688
36, simply,2391,20,0.002431,13.0982
36, any,597,130,7.7e-05,9.6442
36, designed,3562,8,0.017782,15.0881
37, a,257,1,0.522265,19.2602
37, an,281,2,0.276211,18.6232
37, the,262,26,0.00076,12.7277
37, used,973,4,0.04147,16.727
37, one,530,14,0.00281,14.0351
37, something,1223,3,0.049072,16.8954
37, displayed,9066,16,0.001977,13.6835
37, simply,2391,17,0.001885,13.636
37, any,597,59,0.000164,11.192
37, designed,3562,8,0.005934,14.7828
38, a,257,1,0.603644,20.4188
38, an,281,2,0.285916,19.6715
38, the,262,19,0.00067,13.6161
38, used,973,4,0.020975,17.0591
38, one,530,9,0.00192,14.6679
38, something,1223,3,0.036246,17.6061
38, displayed,9066,12,0.001778,14.5911
38, simply,2391,17,0.00115,14.1557
38, any,597,46,0.000128,11.9579
38, designed,3562,8,0.002066,14.7412
39, a,257,1,0.665088,21.459
39, an,281,2,0.26017,20.5204
39, the,262,16,0.000758,14.6822
39, used,973,4,0.018423,17.8727
39, one,530,7,0.002416,15.841
39, something,1223,3,0.023031,18.0959
39, displayed,9066,10,0.001328,15.2431
39, simply,2391,15,0.000987,14.9465
39, any,597,20,0.000456,14.1747
39, designed,3562,11,0.001236,15.1706
40, a,257,1,0.715468,22.1128
40, an,281,2,0.221213,20.939
40, the,262,12,0.00076,15.2657
40, used,973,3,0.019802,18.5256
40, one,530,6,0.002059,16.2619
40, something,1223,4,0.018605,18.4633
40, displayed,9066,8,0.001392,15.8704
40, simply,2391,16,0.000606,15.0389
40, any,597,18,0.000453,14.7482
40, designed,3562,10,0.001134,15.6657
41, a,257,1,0.760342,22.5066
41, an,281,2,0.196744,21.1547
41, the,262,8,0.001132,15.9966
41, used,973,4,0.0096,18.1346
41, one,530,6,0.002787,16.8977
41, something,1223,3,0.011182,18.2871
41, displayed,9066,7,0.001248,16.0941
41, simply,2391,17,0.000411,14.9843
41, any,597,14,0.000494,15.1672
41, designed,3562,11,0.000976,15.8487
42, a,257,1,0.832337,23.8396
42, an,281,2,0.138345,22.0451
42, the,262,7,0.001153,17.2579
42, used,973,3,0.007188,19.0877
42, one,530,5,0.004362,18.5883
42, something,1223,4,0.005528,18.8252
42, displayed,9066,8,0.0009,17.0105
42, simply,2391,17,0.00024,15.6885
42, any,597,14,0.000311,15.948
42, designed,3562,10,0.00062,16.6372
43, a,257,1,0.835425,23.637
43, an,281,2,0.136703,21.8268
43, the,262,6,0.002356,17.7661
43, used,973,4,0.005367,18.5894
43, one,530,3,0.006527,18.7849
43, something,1223,5,0.004378,18.3856
43, displayed,9066,8,0.000618,16.428
43, simply,2391,15,0.0003,15.7066
43, any,597,14,0.000302,15.7106
43, designed,3562,10,0.000533,16.2807
44, a,257,1,0.834971,22.2013
44, an,281,2,0.12214,20.2791
44, the,262,5,0.006116,17.2848
44, used,973,4,0.008423,17.6049
44, one,530,3,0.009964,17.7729
44, something,1223,6,0.003904,16.8358
44, displayed,9066,8,0.000821,15.2771
44, simply,2391,13,0.000494,14.7685
44, any,597,10,0.000585,14.9384
44, designed,3562,11,0.000575,14.9201
45, a,257,1,0.77279,19.553
45, an,281,2,0.113106,17.6314
45, the,262,3,0.018665,15.8297
45, used,973,4,0.018105,15.7992
45, one,530,5,0.017633,15.7728
45, something,1223,6,0.007455,14.912
