layer,token,token_id,rank,prob,logit
14, users,4212,8,0.022108,14.2579
15, you,368,1,0.475326,17.1957
15, to,281,2,0.088452,15.5142
15, us,441,3,0.041941,14.768
15, developers,12259,4,0.035573,14.6033
15, make,1056,5,0.029476,14.4153
15, in,275,6,0.023264,14.1786
15, the,253,7,0.018298,13.9385
15, with,342,8,0.01741,13.8888
15, people,952,9,0.015609,13.7796
15, users,4212,10,0.01464,13.7155
