layer,token,token_id,rank,prob,logit
16, make,1056,192,0.000479,4.6309
16, with,342,5,0.007856,7.429
17, you,368,6,0.01176,8.0567
17, to,281,7,0.009844,7.8789
17, developers,12259,744,0.000167,3.8047
17, web,4384,197,0.000523,4.9444
17, your,634,28,0.002132,6.3489
17, us,441,3,0.018917,8.5321
17, the,253,2,0.020357,8.6054
17, users,4212,205,0.000512,4.9221
17, make,1056,229,0.000478,4.8529
17, with,342,11,0.007495,7.6063
18, you,368,5,0.014928,8.5592
18, to,281,7,0.012982,8.4196
18, developers,12259,1121,0.000109,3.638
18, web,4384,211,0.000534,5.2286
18, your,634,25,0.003365,7.0695
18, us,441,4,0.017339,8.7089
18, the,253,1,0.034513,9.3973
18, users,4212,226,0.000503,5.1694
18, make,1056,135,0.000744,5.5605
18, with,342,10,0.009062,8.0601
19, you,368,5,0.014585,8.4442
19, to,281,7,0.011871,8.2383
19, developers,12259,865,0.000144,3.8248
19, web,4384,259,0.000445,4.9546
19, your,634,19,0.004208,7.2013
19, us,441,6,0.012934,8.3241
19, the,253,1,0.028798,9.1246
19, users,4212,154,0.000685,5.3866
19, make,1056,82,0.001165,5.9166
19, with,342,10,0.007623,7.7954
20, you,368,5,0.021743,9.1286
20, to,281,8,0.013615,8.6605
20, developers,12259,998,0.000114,3.8779
20, web,4384,222,0.000506,5.3689
20, your,634,19,0.004764,7.6105
20, us,441,6,0.016699,8.8647
20, the,253,1,0.037235,9.6666
20, users,4212,206,0.000545,5.4415
20, make,1056,93,0.001112,6.1559
20, with,342,13,0.007921,8.1188
21, you,368,3,0.030384,9.727
21, to,281,7,0.019791,9.2983
21, developers,12259,685,0.000158,4.4685
21, web,4384,122,0.000942,6.2536
21, your,634,20,0.004986,7.9197
21, us,441,6,0.022417,9.4229
21, the,253,1,0.036987,9.9236
21, users,4212,144,0.000816,6.11
21, make,1056,90,0.001246,6.5332
21, with,342,12,0.009868,8.6024
22, you,368,3,0.030574,9.7995
22, to,281,4,0.028464,9.728
22, developers,12259,573,0.000197,4.7547
22, web,4384,95,0.00119,6.5535
22, your,634,25,0.004161,7.8051
22, us,441,6,0.020789,9.4138
22, the,253,1,0.038954,10.0418
22, users,4212,101,0.00114,6.5106
22, make,1056,76,0.001473,6.7663
22, with,342,11,0.009834,8.6652
23, you,368,1,0.043134,10.4207
23, to,281,3,0.034856,10.2076
23, developers,12259,451,0.000247,5.2568
23, web,4384,111,0.001058,6.7126
23, your,634,16,0.006189,8.4791
23, us,441,7,0.022878,9.7866
23, the,253,2,0.039437,10.3311
23, users,4212,68,0.001663,7.1652
23, make,1056,44,0.00246,7.5567
23, with,342,13,0.008883,8.8405
24, you,368,1,0.054614,10.8907
24, to,281,2,0.044591,10.6879
24, developers,12259,323,0.000352,5.8457
24, web,4384,47,0.002508,7.8097
24, your,634,16,0.006388,8.7447
24, us,441,6,0.028726,10.2482
24, the,253,3,0.042336,10.636
24, users,4212,62,0.001897,7.5307
24, make,1056,39,0.003167,8.0433
24, with,342,12,0.009541,9.146
25, you,368,1,0.107132,11.8768
25, to,281,2,0.04408,10.9888
25, developers,12259,204,0.000531,6.5695
25, web,4384,33,0.003438,8.4376
25, your,634,10,0.013412,9.7989
25, us,441,4,0.038606,10.8562
25, the,253,3,0.043997,10.9869
25, users,4212,42,0.002589,8.1539
25, make,1056,24,0.004201,8.6381
25, with,342,11,0.011514,9.6463
26, you,368,1,0.209596,12.9084
26, to,281,2,0.076475,11.9002
26, developers,12259,160,0.000576,7.0109
26, web,4384,22,0.004269,9.0148
26, your,634,8,0.017898,10.4479
26, us,441,3,0.043958,11.3465
26, the,253,4,0.039043,11.2279
26, users,4212,38,0.002347,8.4163
26, make,1056,14,0.006479,9.4318
26, with,342,11,0.009751,9.8407
27, you,368,1,0.292749,13.6609
27, to,281,2,0.083132,12.402
27, developers,12259,117,0.000702,7.6275
27, web,4384,17,0.004861,9.5628
27, your,634,7,0.024278,11.1712
27, us,441,5,0.027018,11.2781
27, the,253,3,0.043799,11.7612
27, users,4212,42,0.001873,8.609
27, make,1056,13,0.007468,9.9923
27, with,342,9,0.010485,10.3315
28, you,368,1,0.302233,13.9912
28, to,281,2,0.095645,12.8406
28, developers,12259,86,0.000961,8.2404
28, web,4384,13,0.007705,10.3218
28, your,634,8,0.023769,11.4484
28, us,441,4,0.028681,11.6362
28, the,253,3,0.043677,12.0568
28, users,4212,35,0.002277,9.1029
28, make,1056,14,0.006739,10.1879
28, with,342,9,0.012741,10.8248
29, you,368,1,0.290967,14.4054
29, to,281,2,0.126651,13.5737
29, developers,12259,87,0.000836,8.5532
29, web,4384,12,0.009342,10.9667
29, your,634,6,0.026803,12.0207
29, us,441,8,0.024362,11.9252
29, the,253,3,0.051991,12.6833
29, users,4212,43,0.001694,9.2594
29, make,1056,14,0.007759,10.7811
29, with,342,9,0.012675,11.2718
30, you,368,1,0.248545,14.2698
30, to,281,2,0.170341,13.892
30, developers,12259,76,0.000976,8.7296
30, web,4384,10,0.011147,11.1654
30, your,634,6,0.032802,12.2447
30, us,441,4,0.037203,12.3706
30, the,253,3,0.054052,12.7441
30, users,4212,34,0.001982,9.4381
30, make,1056,15,0.00731,10.7435
30, with,342,9,0.011933,11.2335
31, you,368,1,0.27093,14.7956
31, to,281,2,0.194323,14.4633
31, developers,12259,88,0.000676,8.8015
31, web,4384,16,0.005712,10.9363
31, your,634,8,0.026542,12.4725
31, us,441,4,0.037709,12.8237
