layer,token,token_id,rank,prob,logit
13, subt,8482,4917,3.6e-05,2.3422
13, on,327,3161,5.6e-05,2.7866
13, audio,9797,1928,8.7e-05,3.228
13, caption,11743,476,0.000255,4.3071
13, an,271,13128,1.1e-05,1.1547
13, in,275,32230,2e-06,-0.6567
14, text,2505,1633,9.9e-05,3.413
14, the,253,10649,1.4e-05,1.4406
14, capt,3403,14917,9e-06,0.965
14, a,247,9563,1.6e-05,1.583
14, subt,8482,3538,4.8e-05,2.7014
14, on,327,1448,0.000109,3.5156
14, audio,9797,544,0.000232,4.267
14, caption,11743,181,0.00055,5.1298
14, an,271,5404,3.1e-05,2.2567
14, in,275,20425,5e-06,0.422
15, text,2505,612,0.000212,4.1739
15, the,253,9527,1.6e-05,1.5617
15, capt,3403,6801,2.3e-05,1.9666
15, a,247,6352,2.5e-05,2.0435
15, subt,8482,3624,4.6e-05,2.6383
15, on,327,1364,0.000109,3.5082
15, audio,9797,911,0.000151,3.8323
15, caption,11743,142,0.000623,5.2495
15, an,271,2198,7.3e-05,3.1032
15, in,275,15397,8e-06,0.8938
16, text,2505,84,0.000983,5.781
16, the,253,6646,2.3e-05,2.0067
16, capt,3403,1934,7.9e-05,3.2567
16, a,247,6285,2.4e-05,2.0729
16, subt,8482,1987,7.7e-05,3.2339
16, on,327,2236,6.9e-05,3.1226
16, audio,9797,131,0.000691,5.4275
16, caption,11743,7,0.007277,7.7824
16, an,271,2549,6.1e-05,3.0006
16, in,275,19431,5e-06,0.4938
17, text,2505,11,0.005789,7.7786
17, the,253,3857,3.5e-05,2.6678
17, capt,3403,415,0.000265,4.6952
17, a,247,3083,4.3e-05,2.8776
17, subt,8482,565,0.000204,4.4354
17, on,327,2075,6.5e-05,3.287
17, audio,9797,54,0.001584,6.4827
17, caption,11743,3,0.019581,8.9972
17, an,271,1072,0.000119,3.893
17, in,275,13896,7e-06,1.0694
18, text,2505,4,0.019421,9.3245
18, the,253,403,0.000242,4.9386
18, capt,3403,32,0.002397,7.2324
18, a,247,124,0.000621,5.8813
18, subt,8482,268,0.000328,5.2428
18, on,327,270,0.000326,5.2367
18, audio,9797,34,0.002278,7.1815
18, caption,11743,1,0.180806,11.5556
18, an,271,104,0.000721,6.0304
18, in,275,2202,4.9e-05,3.3482
19, text,2505,2,0.043313,10.0526
19, the,253,177,0.000463,5.5146
19, capt,3403,26,0.002134,7.0419
19, a,247,74,0.000869,6.1433
19, subt,8482,262,0.000344,5.2167
19, on,327,252,0.000356,5.252
19, audio,9797,25,0.002134,7.0422
19, caption,11743,1,0.151962,11.3078
19, an,271,122,0.000641,5.839
19, in,275,1556,7.1e-05,3.646
20, text,2505,1,0.045642,10.0111
20, the,253,14,0.004928,7.7852
20, capt,3403,31,0.002133,6.9479
20, a,247,16,0.004643,7.7257
20, subt,8482,112,0.000884,6.0665
20, on,327,24,0.002559,7.1298
20, audio,9797,48,0.001642,6.6861
20, caption,11743,2,0.028703,9.5473
20, an,271,42,0.001731,6.7392
20, in,275,195,0.000576,5.6384
21, text,2505,1,0.074657,10.8538
21, the,253,6,0.013865,9.1702
21, capt,3403,31,0.00274,7.5489
21, a,247,4,0.01747,9.4014
21, subt,8482,98,0.001021,6.5612
21, on,327,11,0.008156,8.6396
21, audio,9797,23,0.003606,7.8236
21, caption,11743,5,0.014515,9.2161
21, an,271,18,0.004815,8.1125
21, in,275,47,0.002023,7.2454
22, text,2505,1,0.047896,11.1142
22, the,253,2,0.041802,10.9781
22, capt,3403,33,0.003498,8.4973
22, a,247,3,0.041087,10.9608
22, subt,8482,137,0.000887,7.1251
22, on,327,4,0.026672,10.5288
22, audio,9797,46,0.00249,8.1576
22, caption,11743,31,0.003827,8.5872
22, an,271,14,0.007645,9.2792
22, in,275,7,0.01443,9.9144
23, text,2505,1,0.062268,11.5707
23, the,253,3,0.042156,11.1806
23, capt,3403,22,0.005105,9.0694
23, a,247,2,0.049578,11.3428
23, subt,8482,132,0.000966,7.4042
23, on,327,6,0.018886,10.3776
23, audio,9797,55,0.002097,8.1796
23, caption,11743,17,0.006037,9.2371
