layer,token,token_id,rank,prob,logit
13, provided,2530,351,0.00031,4.4131
13, defined,2931,35,0.001494,5.9866
13, usually,3798,2,0.009827,7.8705
14, a,247,2848,5.7e-05,2.8215
14, an,271,900,0.000147,3.7761
14, used,908,44,0.001474,6.0809
14, typically,5431,3,0.01424,8.3489
14, the,253,13328,1e-05,1.1269
14, one,581,4487,3.7e-05,2.4039
14, generally,3839,2,0.018378,8.6039
14, provided,2530,120,0.000656,5.2716
14, defined,2931,26,0.002471,6.5974
14, usually,3798,1,0.018627,8.6174
15, a,247,1139,0.000113,3.5655
15, an,271,375,0.000277,4.4584
15, used,908,14,0.004051,7.1405
15, typically,5431,2,0.02251,8.8555
15, the,253,9881,1.5e-05,1.5268
15, one,581,968,0.00013,3.7051
15, generally,3839,5,0.016638,8.5533
15, provided,2530,162,0.0005,5.0491
15, defined,2931,28,0.00217,6.5163
15, usually,3798,1,0.034498,9.2825
16, a,247,158,0.000464,5.362
16, an,271,78,0.000782,5.8851
16, used,908,11,0.006905,8.0628
16, typically,5431,3,0.056841,10.1708
16, the,253,3346,3.3e-05,2.7055
16, one,581,209,0.000353,5.0888
16, generally,3839,1,0.095151,10.686
16, provided,2530,92,0.000684,5.7502
16, defined,2931,10,0.009686,8.4013
16, usually,3798,2,0.063285,10.2782
17, a,247,8,0.011036,9.2912
17, an,271,5,0.029237,10.2654
17, used,908,12,0.009477,9.1389
17, typically,5431,1,0.137592,11.8143
17, the,253,463,0.000105,4.6318
17, one,581,28,0.003202,8.0539
17, generally,3839,2,0.127174,11.7356
17, provided,2530,47,0.001573,7.3431
17, defined,2931,17,0.007369,8.8873
17, usually,3798,3,0.118857,11.6679
18, a,247,2,0.138343,12.9887
18, an,271,1,0.206271,13.3881
18, used,908,8,0.014738,10.7494
18, typically,5431,5,0.077698,12.4118
18, the,253,76,0.000589,7.5294
18, one,581,26,0.003409,9.2853
18, generally,3839,3,0.100003,12.6641
18, provided,2530,44,0.001319,8.3361
18, defined,2931,10,0.011152,10.4706
18, usually,3798,4,0.081815,12.4634
19, a,247,1,0.345994,14.5494
19, an,271,2,0.190307,13.9516
19, used,908,7,0.022442,11.8139
19, typically,5431,5,0.0491,12.5968
19, the,253,34,0.001473,9.0904
19, one,581,10,0.006961,10.6432
19, generally,3839,4,0.063585,12.8553
19, provided,2530,29,0.002284,9.5287
19, defined,2931,8,0.012833,11.255
19, usually,3798,3,0.064077,12.863
20, a,247,1,0.609117,16.4004
20, an,271,2,0.20666,15.3194
20, used,908,8,0.008345,12.1101
20, typically,5431,6,0.014451,12.6591
20, the,253,10,0.003539,11.2523
20, one,581,5,0.016965,12.8195
20, generally,3839,3,0.024092,13.1702
20, provided,2530,31,0.00073,9.673
20, defined,2931,9,0.004566,11.507
20, usually,3798,4,0.017604,12.8565
21, a,247,1,0.684967,17.4002
21, an,271,2,0.220671,16.2675
21, used,908,6,0.005596,12.5928
21, typically,5431,7,0.004631,12.4036
21, the,253,8,0.003593,12.15
21, one,581,3,0.011196,13.2864
21, generally,3839,4,0.01075,13.2458
21, provided,2530,43,0.000247,9.4708
21, defined,2931,10,0.001866,11.4946
21, usually,3798,5,0.006227,12.6997
22, a,247,1,0.752474,18.0106
22, an,271,2,0.162715,16.4792
22, used,908,6,0.005223,13.0403
22, typically,5431,11,0.001446,11.7557
22, the,253,4,0.008374,13.5124
22, one,581,3,0.009803,13.6699
22, generally,3839,5,0.006317,13.2304
22, provided,2530,80,0.000145,9.4573
22, defined,2931,14,0.000998,11.385
22, usually,3798,8,0.001777,11.9619
23, a,247,1,0.784123,18.4655
23, an,271,2,0.134902,16.7055
23, used,908,5,0.004763,13.3618
23, typically,5431,15,0.000742,11.5028
23, the,253,3,0.01138,14.2328
23, one,581,4,0.011289,14.2248
23, generally,3839,6,0.004641,13.3359
23, provided,2530,82,0.000123,9.7082
23, defined,2931,18,0.000571,11.2403
23, usually,3798,13,0.001026,11.8269
24, a,247,1,0.764237,18.2824
24, an,271,2,0.146616,16.6313
24, used,908,5,0.005405,13.3309
24, typically,5431,21,0.000645,11.2045
24, the,253,3,0.013155,14.2203
24, one,581,4,0.010339,13.9794
24, generally,3839,6,0.003894,13.003
24, provided,2530,72,0.000168,9.8591
24, defined,2931,24,0.000474,10.8967
24, usually,3798,13,0.000935,11.5762
25, a,247,1,0.799201,19.0809
25, an,271,2,0.133933,17.2946
25, used,908,5,0.003872,13.7512
25, typically,5431,24,0.000386,11.4442
25, the,253,3,0.011655,14.853
25, one,581,4,0.009195,14.616
25, generally,3839,7,0.001943,13.0614
25, provided,2530,76,0.000107,10.1664
25, defined,2931,28,0.000343,11.3278
25, usually,3798,18,0.000512,11.728
26, a,247,1,0.824334,19.4795
26, an,271,2,0.122424,17.5724
26, used,908,5,0.003769,14.0916
26, typically,5431,25,0.000287,11.5179
26, the,253,3,0.009005,14.9627
26, one,581,4,0.008035,14.8487
26, generally,3839,7,0.001509,13.1763
26, provided,2530,62,0.000109,10.5476
26, defined,2931,32,0.000238,11.3281
26, usually,3798,18,0.000383,11.8055
27, a,247,1,0.837795,19.6809
27, an,271,2,0.109367,17.6448
27, used,908,5,0.003885,14.3073
27, typically,5431,26,0.00028,11.6765
27, the,253,4,0.008192,15.0533
27, one,581,3,0.00938,15.1887
27, generally,3839,9,0.001183,13.1181
27, provided,2530,61,0.000108,10.7246
27, defined,2931,31,0.000203,11.3576
27, usually,3798,25,0.00031,11.7776
28, a,247,1,0.861639,20.3699
28, an,271,2,0.098414,18.2003
28, used,908,5,0.00342,14.8406
28, typically,5431,28,0.000171,11.8456
28, the,253,4,0.007177,15.5819
28, one,581,3,0.007867,15.6737
28, generally,3839,8,0.000861,13.4611
28, provided,2530,56,7.7e-05,11.0482
28, defined,2931,30,0.000164,11.803
28, usually,3798,26,0.000182,11.9086
29, a,247,1,0.804578,19.27
29, an,271,2,0.115448,17.3285
29, used,908,5,0.007118,14.5423
29, typically,5431,21,0.000459,11.8014
29, the,253,4,0.010602,14.9408
29, one,581,3,0.017001,15.413
29, generally,3839,8,0.001785,13.1593
29, provided,2530,30,0.000287,11.3318
29, defined,2931,20,0.000492,11.8697
29, usually,3798,23,0.000387,11.6303
30, a,247,1,0.648137,17.0867
30, an,271,2,0.19662,15.8938
30, used,908,3,0.019297,13.5725
30, typically,5431,8,0.003479,11.8594
30, the,253,6,0.008318,12.731
30, one,581,4,0.014021,13.2531
30, generally,3839,5,0.008443,12.7458
30, provided,2530,10,0.002855,11.6615
30, defined,2931,7,0.003495,11.864
30, usually,3798,17,0.001661,11.1201
31, a,247,1,0.572363,17.5298
31, an,271,2,0.124792,16.0067
31, used,908,3,0.045015,14.9871
31, typically,5431,4,0.01922,14.136
31, the,253,5,0.017162,14.0227
31, one,581,6,0.01436,13.8445
31, generally,3839,7,0.012937,13.7402
31, provided,2530,8,0.011039,13.5815
31, defined,2931,9,0.008248,13.2901
31, usually,3798,10,0.006312,13.0225
