layer,token,token_id,rank,prob,logit
14, simply,3365,20,0.0038,7.2248
14,:,27,29,0.002791,6.9159
14, primarily,8558,92,0.000969,5.8586
15, to,281,1,0.115998,10.5639
15, so,594,14,0.005403,7.4973
15, not,417,2,0.020375,8.8246
15, two,767,44,0.00166,6.317
15, for,323,6,0.012267,8.3172
15, that,326,10,0.006779,7.7241
15,",",13,7,0.011355,8.24
15, simply,3365,30,0.002485,6.7205
15,:,27,17,0.004782,7.3751
15, primarily,8558,157,0.000597,5.2947
16, to,281,1,0.179687,11.3946
16, so,594,18,0.005268,7.865
16, not,417,2,0.026497,9.4804
16, two,767,34,0.002229,7.0051
16, for,323,8,0.016103,8.9824
16, that,326,10,0.011004,8.6016
16,",",13,3,0.020135,9.2058
16, simply,3365,47,0.001678,6.7209
16,:,27,12,0.007395,8.2042
16, primarily,8558,216,0.000398,5.2821
17, to,281,1,0.277371,12.1313
17, so,594,17,0.003852,7.8544
17, not,417,2,0.039406,10.1798
17, two,767,41,0.001785,7.0852
17, for,323,9,0.011664,8.9624
17, that,326,10,0.008832,8.6843
17,",",13,5,0.016673,9.3197
17, simply,3365,47,0.001639,6.9998
17,:,27,12,0.007935,8.5772
17, primarily,8558,148,0.000579,5.9591
18, to,281,1,0.393665,13.1383
18, so,594,19,0.003083,8.2888
18, not,417,2,0.037154,10.7779
18, two,767,46,0.001563,7.6097
18, for,323,9,0.011692,9.6218
18, that,326,12,0.007517,9.18
18,",",13,5,0.021069,10.2107
18, simply,3365,54,0.001379,7.4841
18,:,27,11,0.007879,9.2271
18, primarily,8558,177,0.00037,6.1673
19, to,281,1,0.356478,12.9419
19, so,594,16,0.004108,8.4785
19, not,417,2,0.040114,10.7573
19, two,767,30,0.001962,7.7393
19, for,323,10,0.011419,9.5009
19, that,326,12,0.00904,9.2672
19,",",13,5,0.020875,10.1042
19, simply,3365,64,0.001209,7.2555
19,:,27,9,0.011508,9.5086
19, primarily,8558,105,0.00069,6.6944
20, to,281,1,0.371968,14.1396
20, so,594,22,0.003216,9.3889
20, not,417,4,0.042364,11.9671
20, two,767,31,0.002233,9.024
20, for,323,10,0.012935,10.7808
20, that,326,14,0.008266,10.333
20,",",13,2,0.061725,12.3435
20, simply,3365,95,0.000724,7.8983
20,:,27,9,0.01569,10.9738
20, primarily,8558,161,0.00035,7.1702
21, to,281,1,0.392504,14.386
21, so,594,16,0.004252,9.8608
21, not,417,4,0.037732,12.0439
21, two,767,24,0.002886,9.4734
21, for,323,10,0.012635,10.9499
21, that,326,15,0.006613,10.3025
21,",",13,3,0.052212,12.3687
21, simply,3365,101,0.00069,8.0419
21,:,27,8,0.021247,11.4696
21, primarily,8558,133,0.000419,7.5439
22, to,281,1,0.426738,14.3976
22, so,594,17,0.004724,9.8941
