layer,token,token_id,rank,prob,logit
14, we,359,5,0.010539,8.655
14, people,952,23,0.003122,7.4383
14, our,776,232,0.000429,5.4543
14, a,247,24,0.002893,7.3624
14, humans,7497,360,0.000294,5.0771
15, it,352,1,0.15791,11.7275
15, the,253,4,0.01303,9.2327
15, of,273,2,0.058957,10.7423
15, color,3295,166,0.000578,6.1166
15,",",13,5,0.011804,9.1339
15, we,359,3,0.014858,9.364
15, people,952,49,0.002143,7.4275
15, our,776,233,0.000435,5.8326
15, a,247,16,0.005651,8.3973
15, humans,7497,226,0.000446,5.8572
16, it,352,1,0.131003,11.3826
16, the,253,5,0.017779,9.3854
16, of,273,2,0.030748,9.9332
16, color,3295,90,0.000952,6.4584
16,",",13,7,0.011101,8.9144
16, we,359,3,0.01899,9.4512
16, people,952,27,0.00322,7.6766
16, our,776,216,0.000482,5.7776
16, a,247,14,0.006136,8.3215
16, humans,7497,195,0.000518,5.8496
17, it,352,1,0.165747,11.9709
17, the,253,5,0.018699,9.7889
17, of,273,2,0.035286,10.4239
17, color,3295,110,0.000822,6.6638
17,",",13,6,0.015078,9.5737
17, we,359,4,0.032938,10.3551
17, people,952,34,0.00287,7.9149
17, our,776,157,0.000616,6.3767
17, a,247,12,0.008423,8.9914
17, humans,7497,219,0.00045,6.0626
18, it,352,1,0.189746,12.1495
18, the,253,5,0.016761,9.7229
18, of,273,2,0.029606,10.2918
18, color,3295,18,0.004815,8.4757
18,",",13,8,0.012342,9.4168
18, we,359,3,0.02914,10.276
18, people,952,20,0.004379,8.3807
18, our,776,173,0.000573,6.3478
18, a,247,9,0.011131,9.3136
18, humans,7497,199,0.000493,6.1963
19, it,352,1,0.201927,12.2428
19, the,253,4,0.02047,9.9539
19, of,273,2,0.033759,10.4542
19, color,3295,13,0.00632,8.7786
19,",",13,9,0.009813,9.2186
19, we,359,3,0.022143,10.0324
19, people,952,20,0.004593,8.4594
19, our,776,120,0.000856,6.779
19, a,247,8,0.01141,9.3694
19, humans,7497,178,0.000525,6.291
20, it,352,1,0.242412,12.6896
20, the,253,2,0.025002,10.418
20, of,273,3,0.023879,10.372
20, color,3295,5,0.017547,10.0639
20,",",13,10,0.010268,9.528
20, we,359,4,0.02025,10.2071
20, people,952,13,0.007273,9.1831
20, our,776,134,0.000751,6.9131
20, a,247,6,0.01359,9.8083
20, humans,7497,154,0.000639,6.7507
21, it,352,1,0.338785,13.4411
21, the,253,3,0.023007,10.7515
21, of,273,5,0.015377,10.3486
21, color,3295,2,0.039052,11.2806
21,",",13,11,0.008603,9.7678
21, we,359,7,0.014051,10.2584
21, people,952,17,0.005755,9.3657
21, our,776,142,0.000603,7.1098
21, a,247,4,0.018223,10.5185
21, humans,7497,154,0.000557,7.03
22, it,352,1,0.515657,14.4625
22, the,253,3,0.019147,11.1692
22, of,273,7,0.010283,10.5475
22, color,3295,2,0.039315,11.8886
22,",",13,12,0.005572,9.9348
22, we,359,5,0.014302,10.8774
22, people,952,16,0.004604,9.744
22, our,776,101,0.000677,7.8263
22, a,247,4,0.015176,10.9368
22, humans,7497,94,0.00073,7.9027
23, it,352,1,0.469903,14.5358
23, the,253,3,0.023615,11.5451
23, of,273,4,0.02136,11.4447
23, color,3295,2,0.051162,12.3182
23,",",13,12,0.006949,10.3219
23, we,359,6,0.014993,11.0908
23, people,952,13,0.006518,10.2578
23, our,776,95,0.000807,8.1685
23, a,247,5,0.016432,11.1824
23, humans,7497,77,0.001034,8.4164
24, it,352,1,0.52442,14.9842
24, the,253,2,0.03701,12.3331
24, of,273,4,0.02382,11.8924
24, color,3295,5,0.023079,11.8608
24,",",13,9,0.008591,10.8726
24, we,359,6,0.018728,11.6519
24, people,952,11,0.008234,10.8301
24, our,776,51,0.001381,9.0444
24, a,247,3,0.024698,11.9286
24, humans,7497,77,0.000943,8.6629
25, it,352,1,0.584855,15.3354
25, the,253,2,0.038166,12.606
25, of,273,4,0.018679,11.8914
25, color,3295,7,0.010523,11.3176
25,",",13,10,0.007123,10.9274
25, we,359,5,0.017313,11.8155
25, people,952,11,0.007062,10.9188
25, our,776,24,0.002699,9.9571
25, a,247,3,0.025425,12.1998
25, humans,7497,59,0.001109,9.0678
26, it,352,1,0.671218,16.1351
26, the,253,2,0.031716,13.0828
26, of,273,4,0.018606,12.5495
26, color,3295,8,0.008148,11.7237
26,",",13,7,0.00815,11.724
26, we,359,3,0.025387,12.8602
26, people,952,10,0.006179,11.4471
26, our,776,19,0.002788,10.6513
26, a,247,5,0.016404,12.4235
26, humans,7497,62,0.000825,9.4333
27, it,352,1,0.885815,17.7435
27, the,253,2,0.016334,13.7503
27, of,273,3,0.006828,12.8781
27, color,3295,8,0.002678,11.9421
27,",",13,7,0.002943,12.0363
27, we,359,5,0.005793,12.7136
27, people,952,11,0.002004,11.6523
27, our,776,16,0.00133,11.2419
27, a,247,4,0.006583,12.8415
27, humans,7497,60,0.000258,9.6026
28, it,352,1,0.690535,16.8796
28, the,253,2,0.062865,14.4832
28, of,273,3,0.026158,13.6063
28, color,3295,17,0.002695,11.3337
28,",",13,7,0.008395,12.4698
28, we,359,5,0.01474,13.0328
28, people,952,9,0.00574,12.0896
28, our,776,14,0.004082,11.7487
28, a,247,4,0.020502,13.3627
28, humans,7497,62,0.000581,9.7988
29, it,352,1,0.63193,16.6079
29, the,253,2,0.081299,14.5573
29, of,273,3,0.030445,13.5751
29, color,3295,22,0.002463,11.0604
29,",",13,7,0.009874,12.4491
29, we,359,5,0.015962,12.9294
29, people,952,9,0.008554,12.3055
29, our,776,12,0.005019,11.7723
29, a,247,4,0.028793,13.5193
29, humans,7497,48,0.000796,9.931
30, it,352,1,0.378531,14.879
30, the,253,2,0.101775,13.5654
30, of,273,3,0.050445,12.8635
30, color,3295,19,0.005118,10.5754
30,",",13,7,0.016867,11.768
30, we,359,5,0.022166,12.0412
30, people,952,9,0.015031,11.6528
30, our,776,11,0.011966,11.4247
30, a,247,4,0.024145,12.1267
30, humans,7497,39,0.002083,9.6762
31, it,352,1,0.495643,16.6163
31, the,253,2,0.084012,14.8414
31, of,273,3,0.046557,14.2511
31, color,3295,4,0.025908,13.665
31,",",13,5,0.023433,13.5646
31, we,359,6,0.023312,13.5594
31, people,952,7,0.01462,13.0928
31, our,776,8,0.014255,13.0675
31, a,247,9,0.013724,13.0296
31, humans,7497,10,0.01104,12.812
