layer,token,token_id,rank,prob,logit
14, basically,10323,11,0.000161,13.39
14, often,2223,10,0.000215,13.6791
14, generally,3839,6,0.000465,14.4512
14, commonly,7744,13,0.000149,13.3115
15, a,247,1,0.667352,19.3666
15, an,271,2,0.124513,17.6877
15, used,908,3,0.044463,16.658
15, typically,5431,4,0.017356,15.7172
15, one,581,5,0.017088,15.7017
15, the,253,6,0.009916,15.1574
15, basically,10323,7,0.008066,14.9509
15, often,2223,8,0.00747,14.8741
15, generally,3839,9,0.006299,14.7036
15, commonly,7744,10,0.004974,14.4676
