layer,token,token_id,rank,prob,logit
14, typically,5431,5,0.033942,10.895
14, generally,3839,3,0.050813,11.2985
14, one,581,9,0.016318,10.1626
14, commonly,7744,13,0.01116,9.7827
14, the,253,7,0.020874,10.4088
14, known,1929,16,0.007374,9.3683
14, often,2223,8,0.019697,10.3508
15, a,247,1,0.238297,13.1699
15, an,271,2,0.105081,12.3511
15, used,908,5,0.022647,10.8164
15, typically,5431,9,0.014782,10.3898
15, generally,3839,4,0.024773,10.9061
15, one,581,7,0.017475,10.5572
15, commonly,7744,13,0.007144,9.6626
15, the,253,3,0.043359,11.4659
15, known,1929,20,0.00511,9.3275
15, often,2223,8,0.015002,10.4046
16, a,247,1,0.355845,13.7098
16, an,271,2,0.146195,12.8203
16, used,908,4,0.019379,10.7995
16, typically,5431,9,0.008611,9.9883
16, generally,3839,7,0.014062,10.4788
16, one,581,5,0.019187,10.7895
16, commonly,7744,14,0.005494,9.539
16, the,253,3,0.04065,11.5403
16, known,1929,18,0.00424,9.2798
16, often,2223,11,0.007255,9.8171
17, a,247,1,0.508901,15.3252
17, an,271,2,0.133104,13.9841
17, used,908,7,0.010429,11.4375
17, typically,5431,17,0.00348,10.3398
17, generally,3839,10,0.005636,10.8221
17, one,581,5,0.018351,12.0026
17, commonly,7744,32,0.002378,9.9593
17, the,253,3,0.047295,12.9493
17, known,1929,31,0.002493,10.0066
17, often,2223,16,0.003562,10.3632
18, a,247,1,0.475173,15.2299
18, an,271,2,0.172389,14.216
18, used,908,4,0.018899,12.0054
18, typically,5431,9,0.006846,10.9899
18, generally,3839,8,0.010052,11.374
18, one,581,5,0.014453,11.7371
18, commonly,7744,19,0.003272,10.2516
18, the,253,3,0.039776,12.7495
18, known,1929,18,0.003396,10.2889
18, often,2223,12,0.004689,10.6114
19, a,247,1,0.546156,15.5455
19, an,271,2,0.208813,14.584
19, used,908,5,0.013555,11.8493
19, typically,5431,12,0.003258,10.4236
19, generally,3839,7,0.005226,10.8962
19, one,581,4,0.013758,11.8642
19, commonly,7744,18,0.00221,10.0356
19, the,253,3,0.03002,12.6444
19, known,1929,19,0.002148,10.0071
19, often,2223,15,0.002648,10.2162
20, a,247,1,0.584691,16.0897
20, an,271,2,0.233545,15.172
20, used,908,5,0.013166,12.2962
20, typically,5431,12,0.002332,10.5655
20, generally,3839,7,0.004043,11.1157
20, one,581,4,0.013967,12.3553
20, commonly,7744,17,0.001984,10.4036
20, the,253,3,0.02145,12.7843
20, known,1929,9,0.003318,10.9179
20, often,2223,14,0.002246,10.5277
21, a,247,1,0.631717,16.7141
21, an,271,2,0.234111,15.7214
21, used,908,4,0.014153,12.9156
21, typically,5431,11,0.00173,10.8139
21, generally,3839,6,0.003887,11.6233
21, one,581,5,0.009544,12.5215
21, commonly,7744,10,0.001768,10.8353
21, the,253,3,0.017291,13.1158
21, known,1929,8,0.003262,11.4479
21, often,2223,12,0.0017,10.7961
22, a,247,1,0.666559,16.9975
22, an,271,2,0.229033,15.9292
22, used,908,3,0.012918,13.054
22, typically,5431,11,0.001445,10.8636
22, generally,3839,6,0.00372,11.8091
22, one,581,5,0.006841,12.4183
22, commonly,7744,10,0.001641,10.9906
22, the,253,4,0.012804,13.0451
22, known,1929,7,0.003492,11.7458
22, often,2223,12,0.001406,10.8358
23, a,247,1,0.641876,16.6923
23, an,271,2,0.246924,15.7369
23, used,908,3,0.01415,12.8776
23, typically,5431,8,0.002429,11.1155
23, generally,3839,6,0.005454,11.9241
23, one,581,5,0.00911,12.4372
23, commonly,7744,9,0.002375,11.093
23, the,253,4,0.011245,12.6478
23, known,1929,7,0.003883,11.5846
23, often,2223,11,0.001708,10.7634
24, a,247,1,0.673496,17.1273
24, an,271,2,0.236222,16.0796
24, used,908,3,0.010444,12.9608
24, typically,5431,8,0.002475,11.5209
24, generally,3839,7,0.004493,12.1173
24, one,581,5,0.007462,12.6247
24, commonly,7744,9,0.002241,11.4219
24, the,253,4,0.007582,12.6405
24, known,1929,6,0.004678,12.1576
24, often,2223,11,0.00178,11.1916
25, a,247,1,0.766828,17.9733
25, an,271,2,0.167703,16.4533
25, used,908,3,0.010789,13.7096
25, typically,5431,8,0.001687,11.8543
25, generally,3839,6,0.003357,12.5422
25, one,581,4,0.006618,13.2209
25, commonly,7744,10,0.001536,11.76
25, the,253,5,0.005128,12.9658
25, known,1929,7,0.003268,12.5152
25, often,2223,11,0.001128,11.4517
26, a,247,1,0.789512,18.595
26, an,271,2,0.152739,16.9523
26, used,908,3,0.012815,14.4742
26, typically,5431,9,0.001218,12.1211
26, generally,3839,6,0.003064,13.0432
26, one,581,4,0.007553,13.9455
26, commonly,7744,11,0.001028,11.9511
26, the,253,5,0.003813,13.262
26, known,1929,7,0.002687,12.912
26, often,2223,12,0.00094,11.862
27, a,247,1,0.812804,19.3111
27, an,271,2,0.156656,17.6647
27, used,908,3,0.006842,14.5337
27, typically,5431,10,0.000569,12.0468
27, generally,3839,7,0.001328,12.8944
27, one,581,4,0.004307,14.0708
27, commonly,7744,9,0.000606,12.1094
27, the,253,5,0.002133,13.3681
27, known,1929,6,0.001466,12.9929
27, often,2223,14,0.000398,11.6887
28, a,247,1,0.800975,19.0165
28, an,271,2,0.145618,17.3117
28, used,908,3,0.011954,14.8118
28, typically,5431,14,0.000616,11.8468
28, generally,3839,7,0.00143,12.6881
28, one,581,4,0.008688,14.4927
28, commonly,7744,11,0.000719,12.0002
28, the,253,5,0.004202,13.7662
28, known,1929,6,0.00278,13.3532
28, often,2223,16,0.000556,11.7445
29, a,247,1,0.824737,18.8388
29, an,271,2,0.119263,16.9051
29, used,908,3,0.012729,14.6676
29, typically,5431,11,0.000805,11.9064
29, generally,3839,6,0.001679,12.6421
29, one,581,4,0.009004,14.3214
29, commonly,7744,16,0.000621,11.6475
29, the,253,5,0.004574,13.6442
29, known,1929,7,0.001578,12.58
29, often,2223,13,0.000753,11.8398
30, a,247,1,0.595656,16.2986
30, an,271,2,0.15288,14.9386
30, used,908,3,0.044869,13.7127
30, typically,5431,8,0.007334,11.9015
30, generally,3839,5,0.015287,12.6359
30, one,581,4,0.023375,13.0606
30, commonly,7744,10,0.005499,11.6135
30, the,253,6,0.013159,12.486
30, known,1929,7,0.008595,12.0602
30, often,2223,11,0.005456,11.6056
31, a,247,1,0.6316,18.4836
31, an,271,2,0.087142,16.5029
31, used,908,3,0.057794,16.0922
31, typically,5431,4,0.020141,15.0381
31, generally,3839,5,0.019811,15.0216
31, one,581,6,0.016444,14.8353
31, commonly,7744,7,0.012543,14.5645
31, the,253,8,0.011695,14.4946
31, known,1929,9,0.011139,14.4458
31, often,2223,10,0.00725,14.0163
