layer,token,token_id,rank,prob,logit
14, simply,3365,8,0.002682,11.6575
14, so,594,344,2.2e-05,6.8747
14,:,27,19,0.000681,10.2872
14, a,247,49,0.000249,9.2806
14,",",13,137,5.9e-05,7.8473
15, to,281,1,0.949132,21.5475
15, not,417,3,0.01434,17.355
15, for,323,10,0.00023,13.2208
15, that,326,9,0.000409,13.7974
15, simple,2969,13,9.1e-05,12.3
15, simply,3365,7,0.0005,13.9983
15, so,594,102,6e-06,9.5314
15,:,27,8,0.000447,13.8874
15, a,247,21,4.2e-05,11.5292
15,",",13,18,5.6e-05,11.8118
16, to,281,1,0.989377,24.7416
16, not,417,3,0.001797,18.4306
16, for,323,8,0.00033,16.7367
16, that,326,13,0.000137,15.8599
16, simple,2969,21,2.3e-05,14.0752
16, simply,3365,11,0.000178,16.1203
16, so,594,35,1e-05,13.2072
16,:,27,5,0.000457,17.0624
16, a,247,15,6.9e-05,15.1667
16,",",13,9,0.000288,16.6001
17, to,281,1,0.990236,24.4819
17, not,417,4,0.001323,17.8635
17, for,323,9,0.000249,16.1922
17, that,326,10,0.000173,15.8295
17, simple,2969,15,0.000121,15.4743
17, simply,3365,11,0.00017,15.8093
17, so,594,24,2.5e-05,13.8773
17,:,27,3,0.001403,17.9226
17, a,247,16,8.6e-05,15.1265
17,",",13,8,0.000424,16.7253
18, to,281,1,0.996113,27.8738
18, not,417,7,0.000183,19.2699
18, for,323,4,0.000452,20.1757
18, that,326,17,3.4e-05,17.5739
18, simple,2969,52,3e-06,15.0538
18, simply,3365,40,5e-06,15.5985
18, so,594,22,2.1e-05,17.0838
18,:,27,5,0.000368,19.971
18, a,247,9,9.9e-05,18.6533
18,",",13,2,0.000833,20.7878
19, to,281,1,0.971314,24.203
19, not,417,3,0.00384,18.6698
19, for,323,2,0.006549,19.2037
19, that,326,8,0.001419,17.6743
19, simple,2969,21,0.000117,15.1764
19, simply,3365,15,0.000217,15.7978
19, so,594,16,0.00021,15.7633
19,:,27,5,0.002616,18.2859
19, a,247,10,0.000487,16.6046
19,",",13,7,0.001458,17.7016
20, to,281,1,0.974262,22.6443
20, not,417,2,0.005733,17.5089
20, for,323,3,0.00366,17.0602
20, that,326,5,0.001409,16.1053
20, simple,2969,22,0.000181,14.0525
20, simply,3365,9,0.000549,15.1635
20, so,594,10,0.000513,15.0959
20,:,27,7,0.000947,15.7079
20, a,247,13,0.000376,14.7847
20,",",13,8,0.000675,15.369
21, to,281,1,0.977199,21.6432
21, not,417,2,0.005174,16.402
21, for,323,3,0.003609,16.0419
21, that,326,4,0.001423,15.1112
21, simple,2969,12,0.000431,13.9159
21, simply,3365,8,0.000549,14.1597
21, so,594,9,0.000516,14.0973
21,:,27,17,0.000295,13.5365
21, a,247,18,0.000249,13.369
21,",",13,14,0.000344,13.69
22, to,281,1,0.930399,18.5696
22, not,417,2,0.008789,13.9075
22, for,323,3,0.006643,13.6276
22, that,326,6,0.002803,12.7647
22, simple,2969,4,0.004315,13.196
22, simply,3365,5,0.004272,13.186
22, so,594,10,0.001216,11.9296
22,:,27,22,0.00049,11.0212
22, a,247,19,0.000542,11.1213
22,",",13,34,0.000285,10.478
23, to,281,1,0.82326,18.2763
23, not,417,2,0.02146,14.6292
23, for,323,3,0.02004,14.5608
23, that,326,4,0.016379,14.359
23, simple,2969,5,0.011048,13.9654
23, simply,3365,6,0.007189,13.5356
23, so,594,7,0.005112,13.1948
23,:,27,8,0.004664,13.103
23, a,247,9,0.003268,12.7472
23,",",13,10,0.003248,12.7411
