layer,token,token_id,rank,prob,logit
16, search,3186,67,0.001776,7.4854
16, users,4212,59,0.002054,7.6308
16, web,4384,239,0.00047,6.1555
16, make,1056,94,0.001166,7.0646
17, you,368,3,0.028108,10.1848
17, to,281,5,0.014763,9.5409
17, us,441,1,0.041181,10.5668
17, the,253,2,0.033738,10.3674
17, developers,12259,360,0.000325,5.724
17, your,634,48,0.002865,7.9013
17, search,3186,73,0.001721,7.3917
17, users,4212,90,0.001361,7.1569
17, web,4384,208,0.000548,6.2466
17, make,1056,75,0.001707,7.3836
18, you,368,2,0.042645,10.6527
18, to,281,5,0.017764,9.7769
18, us,441,1,0.04719,10.754
18, the,253,3,0.036349,10.4929
18, developers,12259,407,0.00028,5.6259
18, your,634,24,0.005261,8.5601
18, search,3186,67,0.001794,7.484
18, users,4212,76,0.001615,7.3789
18, web,4384,86,0.00139,7.2294
18, make,1056,58,0.002081,7.6325
19, you,368,2,0.04291,10.9319
19, to,281,6,0.021405,10.2364
19, us,441,3,0.034667,10.7186
19, the,253,1,0.061058,11.2846
19, developers,12259,481,0.000215,5.6355
19, your,634,32,0.004644,8.7083
19, search,3186,96,0.001259,7.4029
19, users,4212,84,0.001508,7.5837
19, web,4384,103,0.001167,7.3275
19, make,1056,60,0.002392,8.045
20, you,368,2,0.044239,11.0059
20, to,281,5,0.025079,10.4383
20, us,441,3,0.034609,10.7604
20, the,253,1,0.057451,11.2672
20, developers,12259,494,0.000217,5.6902
20, your,634,29,0.005028,8.8313
20, search,3186,67,0.00198,7.8993
20, users,4212,90,0.001432,7.5756
20, web,4384,91,0.00141,7.5601
20, make,1056,55,0.002629,8.183
21, you,368,2,0.047741,11.6182
21, to,281,5,0.025423,10.988
21, us,441,4,0.031795,11.2117
21, the,253,1,0.087102,12.2195
21, developers,12259,489,0.000181,6.0451
21, your,634,28,0.005516,9.46
21, search,3186,76,0.001847,8.3661
21, users,4212,74,0.001895,8.3918
21, web,4384,67,0.002048,8.4691
21, make,1056,62,0.002154,8.5195
22, you,368,2,0.059317,12.1028
22, to,281,6,0.025615,11.2631
22, us,441,4,0.03386,11.5421
22, the,253,1,0.097551,12.6003
22, developers,12259,368,0.000255,6.6546
22, your,634,19,0.006718,9.9247
22, search,3186,80,0.001646,8.5183
22, users,4212,67,0.002135,8.7785
22, web,4384,52,0.00246,8.9202
22, make,1056,54,0.002456,8.9185
23, you,368,2,0.063737,12.6866
23, to,281,4,0.040364,12.2297
23, us,441,6,0.031664,11.987
23, the,253,1,0.13887,13.4653
23, developers,12259,386,0.000189,6.8679
23, your,634,18,0.007842,10.5913
23, search,3186,67,0.001849,9.1465
23, users,4212,81,0.00133,8.8167
23, web,4384,48,0.002664,9.5118
23, make,1056,54,0.002366,9.3929
24, you,368,3,0.054446,12.7837
24, to,281,4,0.048885,12.6759
24, us,441,6,0.021011,11.8315
24, the,253,1,0.192089,14.0444
24, developers,12259,284,0.000255,7.4182
24, your,634,12,0.010157,11.1046
24, search,3186,54,0.002088,9.5226
24, users,4212,86,0.001245,9.0054
24, web,4384,43,0.003357,9.9975
24, make,1056,51,0.002221,9.5845
25, you,368,3,0.065697,13.1567
25, to,281,4,0.057887,13.0301
25, us,441,6,0.024471,12.1691
25, the,253,1,0.188779,14.2122
25, developers,12259,251,0.000279,7.6939
25, your,634,13,0.010841,11.3549
25, search,3186,26,0.004586,10.4946
25, users,4212,63,0.001778,9.5472
25, web,4384,25,0.004626,10.5033
25, make,1056,45,0.002814,10.0062
26, you,368,4,0.074278,13.5489
26, to,281,3,0.093269,13.7766
26, us,441,7,0.018897,12.1801
26, the,253,1,0.216771,14.62
26, developers,12259,274,0.00021,7.6796
26, your,634,14,0.008088,11.3315
26, search,3186,20,0.005674,10.977
26, users,4212,65,0.001418,9.5902
26, web,4384,19,0.005773,10.9944
26, make,1056,27,0.003684,10.5452
27, you,368,4,0.072004,13.6143
27, to,281,2,0.152899,14.3674
27, us,441,7,0.022334,12.4437
27, the,253,1,0.185318,14.5597
27, developers,12259,226,0.00026,7.991
27, your,634,9,0.013177,11.9161
27, search,3186,15,0.007515,11.3546
27, users,4212,76,0.001156,9.4827
27, web,4384,20,0.005352,11.0151
27, make,1056,13,0.007814,11.3935
28, you,368,3,0.085965,13.6736
28, to,281,2,0.152756,14.2485
28, us,441,6,0.027144,12.5208
28, the,253,1,0.19882,14.5121
28, developers,12259,162,0.000396,8.2934
28, your,634,8,0.017705,12.0935
28, search,3186,16,0.006417,11.0786
28, users,4212,68,0.001171,9.3778
28, web,4384,19,0.004237,10.6635
28, make,1056,11,0.00939,11.4593
29, you,368,1,0.249143,14.5636
29, to,281,3,0.115111,13.7915
29, us,441,7,0.02421,12.2324
29, the,253,2,0.143405,14.0113
29, developers,12259,86,0.000768,8.7823
29, your,634,8,0.020946,12.0876
29, search,3186,11,0.010102,11.3584
29, users,4212,33,0.001946,9.7115
29, web,4384,13,0.006333,10.8914
29, make,1056,10,0.01144,11.4827
30, you,368,1,0.348986,14.3576
30, to,281,2,0.084513,12.9394
30, us,441,5,0.018091,11.3979
30, the,253,3,0.061638,12.6238
30, developers,12259,23,0.002859,9.553
30, your,634,4,0.030436,11.9182
30, search,3186,9,0.013781,11.1258
30, users,4212,25,0.002628,9.4687
30, web,4384,12,0.00862,10.6566
30, make,1056,6,0.017076,11.3402
31, you,368,1,0.380282,16.211
31, to,281,2,0.099431,14.8696
31, us,441,3,0.037579,13.8966
31, the,253,4,0.033504,13.7818
31, developers,12259,5,0.032119,13.7396
31, your,634,6,0.031005,13.7043
31, search,3186,7,0.023071,13.4087
31, users,4212,8,0.016492,13.073
31, web,4384,9,0.015969,13.0407
31, make,1056,10,0.015345,13.0009
